TITLE     = "Periodic hill 257x129"
VARIABLES = "x corner"
"y corner"
ZONE T="I257_J129_g3.60_a0.5"
 I=257, J=129, K=1,F=POINT
DT=(DOUBLE DOUBLE )
  1.376090827849202E-01  1.342921571156115E-04
  1.390140670486941E-01  1.342921571156115E-04
  1.404080488972831E-01  1.342921571156116E-04
  1.417928446346891E-01  1.342921571156116E-04
  1.431685427020824E-01  1.342921571156116E-04
  1.445344864310429E-01  1.342921571156116E-04
  1.458888037797370E-01  1.342921571156116E-04
  1.472341676245607E-01  1.342921571156081E-04
  1.485707428873476E-01  1.342921571156116E-04
  1.498984985934023E-01  1.342921571156115E-04
  1.512144849970499E-01  1.342921571156115E-04
  1.525215881767427E-01  1.342921571156081E-04
  1.538201538842682E-01  1.342921571156115E-04
  1.551101346334686E-01  1.342921571156115E-04
  1.563894492554394E-01  1.342921571156115E-04
  1.576593742459522E-01  1.342921571156081E-04
  1.589209869222461E-01  1.342921571156116E-04
  1.601742610625850E-01  1.342921571156116E-04
  1.614180122882818E-01  1.342921571156116E-04
  1.626517742640458E-01  1.342921571156081E-04
  1.638774294693808E-01  1.342921571156116E-04
  1.650950681670308E-01  1.342921571156116E-04
  1.663042930184684E-01  1.342921571156116E-04
  1.675029976432031E-01  1.342921571156081E-04
  1.686937803131362E-01  1.342921571156116E-04
  1.698767910678834E-01  1.342921571156116E-04
  1.710520005269863E-01  1.342921571156115E-04
  1.722169786350048E-01  1.342921571156115E-04
  1.733738829148407E-01  1.342921571156150E-04
  1.745231825286583E-01  1.342921571156115E-04
  1.756648972405986E-01  1.342921571156115E-04
  1.767975280024317E-01  1.342921571156116E-04
  1.779215152884899E-01  1.342921571156150E-04
  1.790380919048935E-01  1.342921571156116E-04
  1.801473469656999E-01  1.342921571156116E-04
  1.812484000247800E-01  1.342921571156116E-04
  1.823404556817768E-01  1.342921571156151E-04
  1.834253133818187E-01  1.342921571156116E-04
  1.845030548395827E-01  1.342921571156116E-04
  1.855734503430989E-01  1.342921571156115E-04
  1.866344733425115E-01  1.342921571156150E-04
  1.876884312891762E-01  1.342921571156115E-04
  1.887354441377435E-01  1.342921571156115E-04
  1.897755158665476E-01  1.342921571156115E-04
  1.908068592979217E-01  1.342921571156150E-04
  1.918308410769926E-01  1.342921571156115E-04
  1.928481210002503E-01  1.342921571156116E-04
