# checkrho.dat — Mass Conservation Monitor
# Col1: step          — time step number
# Col2: FTT           — flow-through time
# Col3: rho_target    — target density (always 1.0)
# Col4: rho_avg       — global average density (full precision)
# Col5: rho_drift     — rho_avg - 1.0 (positive = heavier than target)
# Col6: rho_correction— mass correction applied NEXT step (= -rho_drift)
# Col7: SKIP_MC       — 0=mass correction ON, 1=mid-step correction OFF
# NOTE: |Col5| == |Col6| is EXPECTED — both are computed from the same
#       density field. Col6 = -Col5 because the correction exactly
#       compensates the drift. Check Col5 trend for mass conservation.
#
28201	0.1303	1.000000	1.000000000010e+00	+1.039524e-11	-1.039530e-11	0
28301	0.1308	1.000000	1.000000000010e+00	+1.015654e-11	-1.015646e-11	0
28401	0.1313	1.000000	1.000000000010e+00	+9.941381e-12	-9.941429e-12	0
28501	0.1317	1.000000	1.000000000010e+00	+9.750867e-12	-9.750850e-12	0
28601	0.1322	1.000000	1.000000000010e+00	+9.680257e-12	-9.680126e-12	0
28701	0.1326	1.000000	1.000000000009e+00	+9.409806e-12	-9.409789e-12	0
28801	0.1331	1.000000	1.000000000009e+00	+9.102052e-12	-9.101997e-12	0
28901	0.1336	1.000000	1.000000000009e+00	+8.818279e-12	-8.818221e-12	0
29001	0.1340	1.000000	1.000000000009e+00	+8.507417e-12	-8.507565e-12	0
29101	0.1345	1.000000	1.000000000008e+00	+8.369083e-12	-8.368982e-12	0
29201	0.1349	1.000000	1.000000000008e+00	+8.096634e-12	-8.096662e-12	0
